href,language_num,sex,birth_place,native_language,other_languages,age_sex,age_of_english_onset,english_learning_method,english_residence,length_of_english_residence,age
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=693,romanian11,male,"['buzau', 'romania']",romanian (ron),"['french', '']","['39,', 'male', '']",14,academic,['usa'],1.5,39
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=865,romanian12,female,"['chisinau', 'moldova']",romanian (ron),"['russian', '']","['38,', 'female', '']",12,academic,['usa'],7,38
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=930,romanian13,male,"['babadag', 'romanian']",romanian (ron),"['spanish', 'french', 'portuguese', '']","['46,', 'male', '']",12,academic,"['uk', 'usa']",14,46
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=973,romanian14,female,"['costesti', 'moldova']",romanian (ron),"['russian', '']","['25,', 'female', '']",13,academic,['usa'],2,25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=980,romanian15,female,"['bucharest', 'romania']",romanian (ron),"['italian', 'french', 'german', 'spanish', '']","['27,', 'female', '']",8,naturalistic,[''],0,27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=996,romanian16,female,"['bucharest', 'romania']",romanian (ron),"['german', 'spanish', '']","['25,', 'female', '']",9,academic,['usa'],8.5,25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1099,romanian17,female,"['chisinau', 'moldova']",romanian (ron),"['russian', '']","['55,', 'female', '']",48,naturalistic,['usa'],10,55
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1448,romanian18,female,"['solotvino', 'ukraine']",romanian (ron),"['russian', '']","['43,', 'female', '']",28,naturalistic,['usa'],15,43
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1557,romanian19,male,"['chisinau', 'moldova']",romanian (ron),"['french', 'russian', '']","['19,', 'male', '']",8,academic,[''],0,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1599,romanian20,female,"['bucharest', 'romania']",romanian (ron),['none'],"['34,', 'female', '']",19,naturalistic,['usa'],15,34
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2199,romanian21,male,"['cluj-napoca', 'romania']",romanian (ron),"['french', 'italian', 'german', 'spanish', 'hebrew', '']","['28,', 'male', '']",7,academic,['usa'],9,28
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2510,romanian22,female,"['tarnaveni', 'romania']",romanian (ron),"['italian', 'spanish', 'french', '']","['37,', 'female', '']",9,academic,['usa'],13,37
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2522,romanian23,male,"['eforie nord', 'romania']",romanian (ron),['none'],"['22,', 'male', '']",5,naturalistic,[''],0,22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2778,romanian24,female,"['bucharest', 'romania']",romanian (ron),['none'],"['50,', 'female', '']",7,naturalistic,['usa'],10,50
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=659,rotuman1,female,"['vatukoula', 'fiji']",rotuman (rtm),"['fijian', 'maori', '']","['43,', 'female', '']",5,academic,,,
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=660,rotuman2,male,"['rotuma', 'rotuma', 'fiji']",rotuman (rtm),"['fijian', 'maori', '']","['52,', 'male', '']",7,academic,"['new zealand', 'fiji', 'usa']",52,52
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=299,russian1,male,"['nizhni novgorod', 'russia']",russian (rus),['none'],"['37,', 'male', '']",36,academic,['usa'],1,37
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=302,russian2,female,"['izmail', 'ukraine']",russian (rus),"['polish', 'czech', '']","['50,', 'female', '']",10,academic,['usa'],7,50
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=303,russian3,female,"['zaporizhzhya', 'ukraine']",russian (rus),"['ukrainian', '']","['35,', 'female', '']",6,academic,['usa'],7,35
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=304,russian4,female,"['moscow', 'russia']",russian (rus),"['albanian', '']","['68,', 'female', '']",38,academic,['usa'],9,68
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=305,russian5,female,"['khabarovsk', 'russia']",russian (rus),"['hebrew', '']","['25,', 'female', '']",15,academic,['usa'],0.3,25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=306,russian6,female,"['moscow', 'russia']",russian (rus),['none'],"['26,', 'female', '']",11,academic,['usa'],3,26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=307,russian7,female,"['kiev', 'ukraine']",russian (rus),"['ukrainian', '']","['54,', 'female', '']",13,academic,['usa'],23,54
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=308,russian8,male,"['moscow', 'russia']",russian (rus),['none'],"['66,', 'male', '']",12,academic,['usa'],27,66
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=309,russian9,male,"['moscow', 'russia']",russian (rus),"['hebrew', 'italian', '']","['23,', 'male', '']",7,academic,[''],0,23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=300,russian10,female,"['moscow', 'russia']",russian (rus),"['french', 'polish', 'german', 'japanese', 'welsh', '']","['20,', 'female', '']",5,academic,['uk'],0.5,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=301,russian11,male,"['ola magadan', 'russia']",russian (rus),"['french', 'german', '']","['54,', 'male', '']",13,academic,['usa'],15,54
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=460,russian12,male,"['st. petersburg', 'russia']",russian (rus),['none'],"['62,', 'male', '']",53,naturalistic,['usa'],9,62
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=472,russian13,male,"['moscow', 'russia']",russian (rus),"['french', 'spanish', '']","['26,', 'male', '']",10,academic,[''],0,26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=609,russian14,male,"['pskov', 'russia']",russian (rus),['none'],"['33,', 'male', '']",18,academic,['usa'],6,33
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=647,russian15,female,"['ayaguz', 'kazakhstan']",russian (rus),"['belarusan', '']","['34,', 'female', '']",12,academic,"['canada', 'usa']",6,34
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=648,russian16,male,"['minsk', 'belarus']",russian (rus),"['belarusan', 'polish', 'french', 'german', '']","['35,', 'male', '']",11,academic,"['uk', 'usa']",6,35
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=671,russian17,male,"['pskov', 'russia']",russian (rus),"['spanish', 'portuguese', '']","['37,', 'male', '']",18,academic,['usa'],2,37
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=831,russian18,male,"['komsomolsk-on-amur', 'russia']",russian (rus),"['german', '']","['23,', 'male', '']",13,academic,['usa'],1,23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=834,russian19,male,"['zhezkazgan', 'kazakhstan']",russian (rus),"['german', '']","['40,', 'male', '']",17,academic,['usa'],7,40
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=911,russian20,female,"['kostanai', 'kazakhstan']",russian (rus),['none'],"['28,', 'female', '']",17,academic,[''],0,28
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=954,russian21,female,"['moscow', 'russia']",russian (rus),['none'],"['46,', 'female', '']",10,academic,['usa'],11,46
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=994,russian22,male,"['riga', 'latvia']",russian (rus),['none'],"['30,', 'male', '']",11,academic,['usa'],19,30
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1057,russian23,female,"['zaporizhzhya', 'ukraine']",russian (rus),"['ukrainian', 'spanish', 'german', '']","['21,', 'female', '']",5,academic,['usa'],2,21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1073,russian24,female,"['sochi', 'russia']",russian (rus),"['german', '']","['33,', 'female', '']",19,academic,"['new zealand', 'australia']",8.5,33
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1096,russian25,female,"['orhei', 'moldova']",russian (rus),"['ukrainian', 'romanian', 'french', '']","['58,', 'female', '']",41,academic,['usa'],18,58
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1097,russian26,female,"['chisinau', 'moldova']",russian (rus),['none'],"['23,', 'female', '']",17,academic,['usa'],5,23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1191,russian27,male,"['moscow', 'russia']",russian (rus),"['ukrainian', 'polish', 'german', '']","['21,', 'male', '']",14,naturalistic,[''],0,21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1198,russian28,female,"['minsk', 'belarus']",russian (rus),"['french', 'german', '']","['25,', 'female', '']",11,academic,['usa'],4,25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1254,russian29,male,"['chisinau', 'moldova']",russian (rus),"['german', '']","['21,', 'male', '']",6,academic,[''],0,21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1279,russian30,male,"['stavropol', 'russia']",russian (rus),['none'],"['18,', 'male', '']",12,academic,[''],0,18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1311,russian31,male,"['tallinn', 'estonia']",russian (rus),"['estonian', '']","['21,', 'male', '']",4,naturalistic,['uk'],0.75,21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1314,russian32,female,"['kiev', 'ukraine']",russian (rus),"['ukrainian', 'french', '']","['31,', 'female', '']",14,academic,[''],0,31
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1317,russian33,female,"['karaganda', 'kazakhstan']",russian (rus),"['kazakh', '']","['24,', 'female', '']",17,academic,['usa'],4,24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1407,russian34,male,"['vladivostok', 'russia']",russian (rus),['none'],"['19,', 'male', '']",15,academic,['new zealand'],2,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1467,russian35,male,"['dresden', 'germany']",russian (rus),"['ukrainian', 'german', 'dutch', 'french', '']","['27,', 'male', '']",16,academic,[''],0,27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1518,russian36,male,"['moscow', 'russia']",russian (rus),"['french', '']","['25,', 'male', '']",20,academic,['usa'],4,25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1523,russian37,male,"['st. petersburg', 'russia']",russian (rus),['none'],"['31,', 'male', '']",10,academic,[''],0,31
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1708,russian38,male,"['gomel', 'belarus']",russian (rus),"['german', '']","['84,', 'male', '']",18,naturalistic,['usa'],61,84
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1750,russian39,female,"['brooklyn', 'new york', 'usa']",russian (rus),['none'],"['25,', 'female', '']",5,naturalistic,['usa'],25,25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1774,russian40,female,"['bishkek', 'kyrgyzstan']",russian (rus),"['mandarin', 'turkish', 'arabic', 'mandarin', '']","['23,', 'female', '']",8,academic,['usa'],2,23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1844,russian41,female,"['nizhni novgorod', 'russia']",russian (rus),"['german', 'turkish', 'japanese', 'latin', '']","['30,', 'female', '']",10,academic,['usa'],10,30
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1924,russian42,female,"['moscow', 'russia']",russian (rus),"['spanish', 'french', '']","['24,', 'female', '']",4,academic,['usa'],7,24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1932,russian43,female,"['st. petersburg', 'russia']",russian (rus),"['arabic', '']","['27,', 'female', '']",8,academic,['usa'],14,27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1947,russian44,female,"['penza', 'russia']",russian (rus),"['german', 'spanish', '']","['29,', 'female', '']",6,academic,['usa'],10,29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2027,russian45,female,"['st. petersburg', 'russia']",russian (rus),"['classical', 'greek', 'latin', '']","['68,', 'female', '']",14,academic,['usa'],40,68
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2105,russian46,female,"['perm', 'russia']",russian (rus),"['french', 'german', '']","['24,', 'female', '']",7,academic,['australia'],1,24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2107,russian47,female,"['saransk', 'russia']",russian (rus),['none'],"['26,', 'female', '']",6,academic,['usa'],0.4,26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2137,russian48,female,"['fergana', 'uzbekistan']",russian (rus),['none'],"['29,', 'female', '']",6,academic,['usa'],21,29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2224,russian49,female,"['novosibirsk', 'russia']",russian (rus),"['spanish', 'italian', '']","['30,', 'female', '']",5,academic,['usa'],10,30
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2231,russian50,female,"['st. petersburg', 'russia']",russian (rus),['none'],"['57,', 'female', '']",42,academic,['usa'],15,57
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2273,russian51,female,"['baku', 'azerbaijan']",russian (rus),"['azerbaijani', '']","['49,', 'female', '']",7,academic,['usa'],6.5,49
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2369,russian52,male,"['saky', 'ukraine']",russian (rus),"['ukrainian', '']","['23,', 'male', '']",8,academic,['usa'],1.5,23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2546,russian53,female,"['st. petersburg', 'russia']",russian (rus),"['italian', '']","['32,', 'female', '']",7,academic,['usa'],4,32
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2593,russian54,female,"['novosibirsk', 'russia']",russian (rus),['none'],"['19,', 'female', '']",5,naturalistic,['usa'],17,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2617,russian55,female,"['poltava', 'ukraine']",russian (rus),"['ukrainian', '']","['33,', 'female', '']",9,naturalistic,[''],0,33
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2620,russian56,female,"['moscow', 'russia']",russian (rus),"['french', 'polish', '']","['60,', 'female', '']",25,naturalistic,['usa'],0.1,60
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2621,russian57,male,"['moscow', 'russia']",russian (rus),"['german', 'arabic', '']","['40,', 'male', '']",17,academic,[''],0,40
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2622,russian58,male,"['moscow', 'russia']",russian (rus),"['spanish', '']","['45,', 'male', '']",12,naturalistic,[''],0,45
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2623,russian59,female,"['moscow', 'russia']",russian (rus),"['czech', 'slovak', '']","['63,', 'female', '']",15,academic,[''],0,63
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2624,russian60,male,"['moscow', 'russia']",russian (rus),"['german', '']","['30,', 'male', '']",7,academic,[''],0,30
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2625,russian61,female,"['belgorod', 'russia']",russian (rus),['none'],"['24,', 'female', '']",7,academic,[''],0,24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2626,russian62,female,"['moscow', 'russia']",russian (rus),['none'],"['23,', 'female', '']",7,academic,[''],0,23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2627,russian63,male,"['moscow', 'russia']",russian (rus),"['ukrainian', '']","['45,', 'male', '']",7,academic,[''],0,45
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2628,russian64,female,"['moscow', 'russia']",russian (rus),"['spanish', '']","['20,', 'female', '']",12,academic,[''],0,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2629,russian65,male,"['kiev', 'ukraine']",russian (rus),"['ukrainian', '']","['21,', 'male', '']",6,academic,['usa'],2.2,21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2631,russian66,female,"['kandalaksha', 'murmanskaya', 'russia']",russian (rus),['none'],"['23,', 'female', '']",19,naturalistic,[''],0,23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2632,russian67,male,"['kirov', 'kirovskaya', 'russia']",russian (rus),['none'],"['31,', 'male', '']",10,academic,['malta'],0.1,31
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2633,russian68,male,"['moscow', 'russia']",russian (rus),['none'],"['30,', 'male', '']",9,academic,[''],0,30
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2634,russian69,female,"['moscow', 'russia']",russian (rus),"['spanish', '']","['22,', 'female', '']",5,academic,['uk'],0.1,22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2635,russian70,male,"['moscow', 'russia']",russian (rus),"['french', '']","['30,', 'male', '']",10,academic,['uk'],0.1,30
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2636,russian71,male,"['moscow', 'russia']",russian (rus),"['french', '']","['33,', 'male', '']",6,academic,"['uk', 'usa']",0.2,33
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2639,russian72,female,"['moscow', 'russia']",russian (rus),['none'],"['21,', 'female', '']",7,academic,[''],0,21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2641,russian73,female,"['moscow', 'russia']",russian (rus),['none'],"['29,', 'female', '']",7,academic,['usa'],0.1,29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2642,russian74,female,"['st. petersburg', 'russia']",russian (rus),['none'],"['31,', 'female', '']",9,academic,[''],0,31
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2644,russian75,female,"['savasleyka', 'russia']",russian (rus),"['german', '']","['20,', 'female', '']",10,academic,[''],0,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2659,russian76,female,"['krasnoyarsk', 'russia']",russian (rus),['none'],"['21,', 'female', '']",16,academic,[''],0,21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2717,russian77,female,"['novokuznetsk', 'russia']",russian (rus),"['french', '']","['36,', 'female', '']",24,academic,['usa'],5,36
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2722,russian78,female,"['rostov na donu', 'russia']",russian (rus),"['ukrainian', 'spanish', '']","['38,', 'female', '']",18,academic,['usa'],20,38
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2739,russian79,female,"['krasnodar', 'russia']",russian (rus),"['ukrainian', '']","['49,', 'female', '']",24,academic,['usa'],21,49
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2870,russian80,female,"['mykolayiv', 'ukraine']",russian (rus),"['ukrainian', 'german', '']","['25,', 'female', '']",5,academic,['usa'],4,25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2931,russian81,male,"['kiev', 'ukraine']",russian (rus),"['ukrainian', '']","['23,', 'male', '']",6,naturalistic,['usa'],4,23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=310,sardinian1,female,"['zofingen', 'switzerland']",sardinian (sdn),"['german', '']","['35,', 'female', '']",11,academic,"['usa,uk']",13,35
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=311,sarua1,male,"['ndjamena', 'chad']",sarua (swy),"['arabic', 'french', '']","['21,', 'male', '']",10,academic,['usa'],0.1,21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=312,satawalese1,male,"['satawal island', 'yap state', 'federated states of micronesia']",satawalese (stw),"['woleaian', 'ulithian', 'chuukese', '']","['41,', 'male', '']",6,academic,['federated states of micronesia'],41,41
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=313,satawalese2,female,"['satawal island', 'yap state', 'federated states of micronesia']",satawalese (stw),"['woleaian', 'ulithian', 'chuukese', '']","['30,', 'female', '']",6,academic,['federated states of micronesia'],30,30
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=314,serbian1,female,"['bosanska krupa', 'bosnia']",serbian (srp),"['german', '']","['47,', 'female', '']",47,academic,['usa'],1,47
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=315,serbian2,male,"['zrenjanin', 'serbia', 'serbia']",serbian (srp),"['german', '']","['36,', 'male', '']",15,academic,['usa'],0.8,36
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=530,serbian3,male,"['belgrade', 'serbia']",serbian (srp),['none'],"['25,', 'male', '']",7,academic,['usa'],8,25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=704,serbian4,male,"['velika plana', 'serbia']",serbian (srp),"['french', '']","['27,', 'male', '']",15,academic,[''],0,27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=722,serbian5,male,"['belgrade', 'serbia']",serbian (srp),"['russian', '']","['35,', 'male', '']",6,academic,['usa'],1.8,35
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=723,serbian6,male,"['kraljevo', 'serbia']",serbian (srp),"['spanish', 'german', '']","['33,', 'male', '']",12,academic,['usa'],2,33
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=724,serbian7,female,"['belgrade', 'serbia']",serbian (srp),"['german', '']","['31,', 'female', '']",7,academic,['usa'],2,31
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=726,serbian8,male,"['kraljevo', 'serbia']",serbian (srp),"['russian', '']","['44,', 'male', '']",20,academic,['usa'],0.75,44
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=725,serbian9,female,"['kragujevac', 'serbia']",serbian (srp),"['spanish', 'french', 'arabic', 'turkish', '']","['31,', 'female', '']",9,academic,['usa'],3.5,31
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=727,serbian10,male,"['belgrade', 'serbia']",serbian (srp),"['french', 'italian', '']","['25,', 'male', '']",7,naturalistic,"['australia', 'usa']",1.5,25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=744,serbian11,male,"['belgrade', 'serbia']",serbian (srp),['none'],"['26,', 'male', '']",14,naturalistic,['canada'],12,26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=894,serbian12,female,"['vranje', 'serbia']",serbian (srp),['none'],"['25,', 'female', '']",11,academic,['usa'],2,25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=945,serbian13,female,"['teslic', 'bosnia and herzegovina']",serbian (srp),"['italian', 'german', '']","['25,', 'female', '']",11,academic,['usa'],2.75,25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1079,serbian15,female,"['tuzla', 'bosnia and herzegovina']",serbian (srp),['none'],"['26,', 'female', '']",15,academic,['usa'],0.7,26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1157,serbian16,male,"['belgrade', 'serbia']",serbian (srp),"['spanish', '']","['33,', 'male', '']",9,academic,['canada'],6.5,33
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1283,serbian17,female,"['belgrade', 'serbia']",serbian (srp),"['french', 'spanish', '']","['29,', 'female', '']",10,academic,[''],0,29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1542,serbian18,male,"['belgrade', 'serbia']",serbian (srp),"['french', 'spanish', '']","['22,', 'male', '']",11,academic,[''],0,22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2608,serbian19,female,"['bijelijina', 'bosnia and herzegovina']",serbian (srp),"['german', '']","['38,', 'female', '']",9,academic,['usa'],13,38
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=780,serer1,male,"['fatick', 'senegal']",serer (srr),"['french', 'wolof', '']","['39,', 'male', '']",18,academic,[''],0,39
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=703,sesotho1,female,"['maseru', 'lesotho']",sesotho (sot),['none'],"['52,', 'female', '']",6,academic,"['lesotho', 'usa']",49,52
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=488,tswana1,male,"['kalamare', 'botswana']",tswana (tsn),['none'],"['31,', 'male', '']",7,academic,"['botswana', 'usa']",10,31
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1183,tswana2,female,"['lobatse', 'botswana']",tswana (tsn),"['kalanga', 'sotho', '']","['32,', 'female', '']",6,academic,['botswana'],32,32
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1967,shan1,female,"['taunggyi', 'myanmar']",shan (shn),"['thai', '']","['34,', 'female', '']",16,naturalistic,[''],0,34
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1028,shilluk1,male,"['malakal', 'sudan']",shilluk (shk),"['arabic', '']","['42,', 'male', '']",12,academic,['usa'],10,42
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=599,shona1,female,"['bulawayo', 'zimbabwe']",shona (sna),"['ndebele', '']","['30,', 'female', '']",5,academic,"['zimbabwe', 'usa']",30,30
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1442,shona2,female,"['harare', 'zimbabwe']",shona (sna),"['french', '']","['20,', 'female', '']",6,academic,['usa'],9,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2696,shona3,male,"['chinhoyi', 'zimbabwe']",shona (sna),['none'],"['30,', 'male', '']",6,academic,['usa'],1,30
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=424,sindhi1,male,"['karachi', 'pakistan']",sindhi (snd),"['urdu', 'punjabi', 'turkish', '']","['26,', 'male', '']",8,academic,['uk'],1.5,26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=317,sinhala1,female,"['colombo', 'sri lanka']",sinhala (sin),['none'],"['33,', 'female', '']",4,academic,['usa'],7,33
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=318,sinhala2,female,"['colombo', 'sri lanka']",sinhala (sin),"['malay', '']","['28,', 'female', '']",11,academic,['usa'],15,28
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=461,sinhala3,female,"['colombo', 'sri lanka']",sinhala (sin),['none'],"['25,', 'female', '']",8,academic,['usa'],0.75,25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=993,sinhala4,male,"['katunayake', 'sri lanka']",sinhala (sin),['none'],"['40,', 'male', '']",15,academic,['usa'],20,40
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1789,sinhala5,female,"['colombo', 'sri lanka']",sinhala (sin),"['spanish', '']","['26,', 'female', '']",13,academic,['usa'],13,26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1912,sinhala6,female,"['colombo', 'sri lanka']",sinhala (sin),['none'],"['55,', 'female', '']",18,academic,['usa'],22,55
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2229,sinhala7,female,"['nuwara eliya', 'sri lanka']",sinhala (sin),['none'],"['35,', 'female', '']",11,academic,['usa'],5,35
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2688,sinhala8,female,"['wattala', 'sri lanka']",sinhala (sin),"['hindi', '']","['28,', 'female', '']",12,academic,['usa'],6.5,28
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2689,sinhala9,male,"['wattala', 'sri lanka']",sinhala (sin),['none'],"['39,', 'male', '']",5,academic,['usa'],14.8,39
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2825,sinhala10,male,"['colombo', 'sri lanka']",sinhala (sin),"['tamil', '']","['20,', 'male', '']",12,academic,['usa'],5,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=319,slovak1,female,"['kosice', 'slovak republic']",slovak (slk),"['russian', '']","['25,', 'female', '']",14,academic,['usa'],0.3,25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=320,slovak2,female,"['piestany', 'slovak republic']",slovak (slk),"['german', 'russian', '']","['23,', 'female', '']",17,academic,['usa'],0.6,23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=321,slovak3,female,"['nitra', 'slovak republic']",slovak (slk),"['russian', '']","['51,', 'female', '']",16,academic,['usa'],20,51
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1178,slovak4,female,"['bratislava', 'slovakia']",slovak (slk),"['german', '']","['20,', 'female', '']",15,academic,['usa'],1,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1366,slovak5,female,"['povazska bystrika', 'slovakia']",slovak (slk),['none'],"['32,', 'female', '']",11,academic,['australia'],10,32
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2327,slovak6,female,"['trencin', 'slovakia']",slovak (slk),"['german', '']","['36,', 'female', '']",22,naturalistic,"['uk', 'usa']",14,36
